,Host City,Host Country,Year,Sport,Discipline,Athlete,NOC,Gender,Event,Event_gender,Medal Type,Country
2781,Stockholm,Sweden,1912,Tennis,Tennis,"KITSON, Harry Austin",RSA,Men,singles,M,Silver,South Africa
2782,Stockholm,Sweden,1912,Tennis,Tennis,"BJURSTEDT, Anne Margrethe",NOR,Women,singles,W,Bronze,Norway
2783,Stockholm,Sweden,1912,Tennis,Tennis,"BROQUEDIS, Marguerite",FRA,Women,singles,W,Gold,France
2784,Stockholm,Sweden,1912,Tennis,Tennis,"KÖRING, Dora",GER,Women,singles,W,Silver,Germany
2785,Stockholm,Sweden,1912,Tennis,Tennis,"WILDING, Anthony Frederick",ANZ,Men,singles indoor,M,Bronze,Australasia
2786,Stockholm,Sweden,1912,Tennis,Tennis,"GOBERT, André Henri",FRA,Men,singles indoor,M,Gold,France
2787,Stockholm,Sweden,1912,Tennis,Tennis,"DIXON, Charles Percy",GBR,Men,singles indoor,M,Silver,United Kingdom
2788,Stockholm,Sweden,1912,Tennis,Tennis,"PARTON, Mabel Branwell",GBR,Women,singles indoor,W,Bronze,United Kingdom
2789,Stockholm,Sweden,1912,Tennis,Tennis,"HANNAM, Edith Margaret",GBR,Women,singles indoor,W,Gold,United Kingdom
2790,Stockholm,Sweden,1912,Tennis,Tennis,"CASTENSCHIOLD, Thora Gerda Sophie",DEN,Women,singles indoor,W,Silver,Denmark
2791,Stockholm,Sweden,1912,Tug of War,Tug of War,"ANDERSSON, Arvid Leander",SWE,Men,tug of war,M,Gold,Sweden
2792,Stockholm,Sweden,1912,Tug of War,Tug of War,"BERGMAN, Adolf",SWE,Men,tug of war,M,Gold,Sweden
2793,Stockholm,Sweden,1912,Tug of War,Tug of War,"EDMAN, Johan Victor",SWE,Men,tug of war,M,Gold,Sweden
2794,Stockholm,Sweden,1912,Tug of War,Tug of War,"FREDRIKSSON, Erik Algot",SWE,Men,tug of war,M,Gold,Sweden
2795,Stockholm,Sweden,1912,Tug of War,Tug of War,"GUSTAFSSON, August",SWE,Men,tug of war,M,Gold,Sweden
2796,Stockholm,Sweden,1912,Tug of War,Tug of War,"JONSSON, Carl",SWE,Men,tug of war,M,Gold,Sweden
2797,Stockholm,Sweden,1912,Tug of War,Tug of War,"LARSSON, Eric Victor",SWE,Men,tug of war,M,Gold,Sweden
2798,Stockholm,Sweden,1912,Tug of War,Tug of War,"LINDSTRÖM, Carl Herbert",SWE,Men,tug of war,M,Gold,Sweden
2799,Stockholm,Sweden,1912,Tug of War,Tug of War,"CHAFFE, Walter",GBR,Men,tug of war,M,Silver,United Kingdom
2800,Stockholm,Sweden,1912,Tug of War,Tug of War,"DOWLER, Joseph",GBR,Men,tug of war,M,Silver,United Kingdom
2801,Stockholm,Sweden,1912,Tug of War,Tug of War,"HUMPHREYS, Frederick Harkness",GBR,Men,tug of war,M,Silver,United Kingdom
2802,Stockholm,Sweden,1912,Tug of War,Tug of War,"HYNES, Mathias",GBR,Men,tug of war,M,Silver,United Kingdom
2803,Stockholm,Sweden,1912,Tug of War,Tug of War,"MILLS, Edwin Archer",GBR,Men,tug of war,M,Silver,United Kingdom
2804,Stockholm,Sweden,1912,Tug of War,Tug of War,"MUNRO, Alexander",GBR,Men,tug of war,M,Silver,United Kingdom
2805,Stockholm,Sweden,1912,Tug of War,Tug of War,"SEWELL, John",GBR,Men,tug of war,M,Silver,United Kingdom
2806,Stockholm,Sweden,1912,Tug of War,Tug of War,"SHEPHERD, James",GBR,Men,tug of war,M,Silver,United Kingdom
2807,Stockholm,Sweden,1912,Wrestling,Wrestling Gre-R,"LASANEN, Otto",FIN,Men,- 60kg (featherweight),M,Bronze,Finland
2808,Stockholm,Sweden,1912,Wrestling,Wrestling Gre-R,"KOSKELO, Kaarlo",FIN,Men,- 60kg (featherweight),M,Gold,Finland
2809,Stockholm,Sweden,1912,Wrestling,Wrestling Gre-R,"GERSTÄCKER, Georg",GER,Men,- 60kg (featherweight),M,Silver,Germany
2810,Stockholm,Sweden,1912,Wrestling,Wrestling Gre-R,"JENSEN, Sören Marius",DEN,Men,+ 82.5kg (super heavyweight),M,Bronze,Denmark
2811,Stockholm,Sweden,1912,Wrestling,Wrestling Gre-R,"SAARELA, Urjö Erik Mikael",FIN,Men,+ 82.5kg (super heavyweight),M,Gold,Finland
2812,Stockholm,Sweden,1912,Wrestling,Wrestling Gre-R,"OLIN, Johan Fredrik",FIN,Men,+ 82.5kg (super heavyweight),M,Silver,Finland
2813,Stockholm,Sweden,1912,Wrestling,Wrestling Gre-R,"MATIASSON, Edvin",SWE,Men,60 - 67.5kg (lightweight),M,Bronze,Sweden
2814,Stockholm,Sweden,1912,Wrestling,Wrestling Gre-R,"VÄRE, Eemil Ernesti",FIN,Men,60 - 67.5kg (lightweight),M,Gold,Finland
2815,Stockholm,Sweden,1912,Wrestling,Wrestling Gre-R,"MALMSTRÖM, Gustaf H.",SWE,Men,60 - 67.5kg (lightweight),M,Silver,Sweden
2816,Stockholm,Sweden,1912,Wrestling,Wrestling Gre-R,"ASIKAINEN, Alfred",FIN,Men,67.5 - 75kg (middleweight),M,Bronze,Finland
2817,Stockholm,Sweden,1912,Wrestling,Wrestling Gre-R,"JOHANSSON, Claes",SWE,Men,67.5 - 75kg (middleweight),M,Gold,Sweden
2818,Stockholm,Sweden,1912,Wrestling,Wrestling Gre-R,"KLEIN, Martin",RU1,Men,67.5 - 75kg (middleweight),M,Silver,
2819,Stockholm,Sweden,1912,Wrestling,Wrestling Gre-R,"VARGA, Béla",HUN,Men,75 - 82.5kg (light-heavyweight),M,Bronze,Hungary
2820,Stockholm,Sweden,1912,Wrestling,Wrestling Gre-R,"AHLGREN, Anders",SWE,Men,75 - 82.5kg (light-heavyweight),M,Silver,Sweden
2821,Stockholm,Sweden,1912,Wrestling,Wrestling Gre-R,"BÖHLING, Ivar Theodor",FIN,Men,75 - 82.5kg (light-heavyweight),M,Silver,Finland
2822,Antwerp,Belgium,1920,Aquatics,Diving,"PRIESTE, Harry",USA,Men,10m platform,M,Bronze,United States
2823,Antwerp,Belgium,1920,Aquatics,Diving,"PINKSTON, Clarence",USA,Men,10m platform,M,Gold,United States
2824,Antwerp,Belgium,1920,Aquatics,Diving,"ADLERZ, Erik",SWE,Men,10m platform,M,Silver,Sweden
2825,Antwerp,Belgium,1920,Aquatics,Diving,"OLLIVIER, Eva",SWE,Women,10m platform,W,Bronze,Sweden
2826,Antwerp,Belgium,1920,Aquatics,Diving,"FRYLAND CLAUSEN, Stefani",DEN,Women,10m platform,W,Gold,Denmark
2827,Antwerp,Belgium,1920,Aquatics,Diving,"ARMSTRONG, Beatrix Eileen",GBR,Women,10m platform,W,Silver,United Kingdom
2828,Antwerp,Belgium,1920,Aquatics,Diving,"BALBACH, Louis James",USA,Men,3m springboard,M,Bronze,United States
2829,Antwerp,Belgium,1920,Aquatics,Diving,"KUEHN, Louis",USA,Men,3m springboard,M,Gold,United States
2830,Antwerp,Belgium,1920,Aquatics,Diving,"PINKSTON, Clarence",USA,Men,3m springboard,M,Silver,United States
2831,Antwerp,Belgium,1920,Aquatics,Diving,"PAYNE, Thelma",USA,Women,3m springboard,W,Bronze,United States
2832,Antwerp,Belgium,1920,Aquatics,Diving,"RIGGIN, Aileen",USA,Women,3m springboard,W,Gold,United States
2833,Antwerp,Belgium,1920,Aquatics,Diving,"WAINWRIGHT, Helen",USA,Women,3m springboard,W,Silver,United States
2834,Antwerp,Belgium,1920,Aquatics,Diving,"JANSSON, John",SWE,Men,plain high diving,M,Bronze,Sweden
2835,Antwerp,Belgium,1920,Aquatics,Diving,"WALLMAN, Arvid",SWE,Men,plain high diving,M,Gold,Sweden
2836,Antwerp,Belgium,1920,Aquatics,Diving,"SKOGLUND, Nils",SWE,Men,plain high diving,M,Silver,Sweden
2837,Antwerp,Belgium,1920,Aquatics,Swimming,"BLITZ, Gerard",BEL,Men,100m backstroke,M,Bronze,Belgium
2838,Antwerp,Belgium,1920,Aquatics,Swimming,"KEALOHA, Warren Paoa",USA,Men,100m backstroke,M,Gold,United States
2839,Antwerp,Belgium,1920,Aquatics,Swimming,"KEGERIS, Raymond",USA,Men,100m backstroke,M,Silver,United States
2840,Antwerp,Belgium,1920,Aquatics,Swimming,"HARRIS, William",USA,Men,100m freestyle,M,Bronze,United States
2841,Antwerp,Belgium,1920,Aquatics,Swimming,"KAHANAMOKU, Duke Paoa",USA,Men,100m freestyle,M,Gold,United States
2842,Antwerp,Belgium,1920,Aquatics,Swimming,"KEALOHA, Pua Kela",USA,Men,100m freestyle,M,Silver,United States
2843,Antwerp,Belgium,1920,Aquatics,Swimming,"SCHROTH, Frances",USA,Women,100m freestyle,W,Bronze,United States
2844,Antwerp,Belgium,1920,Aquatics,Swimming,"BLEIBTREY, Ethelda",USA,Women,100m freestyle,W,Gold,United States
2845,Antwerp,Belgium,1920,Aquatics,Swimming,"GUEST, Irene",USA,Women,100m freestyle,W,Silver,United States
2846,Antwerp,Belgium,1920,Aquatics,Swimming,"BEAUREPAIRE, Frank E.",AUS,Men,1500m freestyle,M,Bronze,Australia
2847,Antwerp,Belgium,1920,Aquatics,Swimming,"ROSS, Norman",USA,Men,1500m freestyle,M,Gold,United States
2848,Antwerp,Belgium,1920,Aquatics,Swimming,"VERNOT, George",CAN,Men,1500m freestyle,M,Silver,Canada
2849,Antwerp,Belgium,1920,Aquatics,Swimming,"AALTONEN, Arvo Ossian",FIN,Men,200m breaststroke,M,Bronze,Finland
2850,Antwerp,Belgium,1920,Aquatics,Swimming,"MALMROT, Hakan",SWE,Men,200m breaststroke,M,Gold,Sweden
2851,Antwerp,Belgium,1920,Aquatics,Swimming,"HENNING, Tor",SWE,Men,200m breaststroke,M,Silver,Sweden
2852,Antwerp,Belgium,1920,Aquatics,Swimming,"AALTONEN, Arvo Ossian",FIN,Men,400m breaststroke,M,Bronze,Finland
2853,Antwerp,Belgium,1920,Aquatics,Swimming,"MALMROT, Hakan",SWE,Men,400m breaststroke,M,Gold,Sweden
2854,Antwerp,Belgium,1920,Aquatics,Swimming,"HENNING, Tor",SWE,Men,400m breaststroke,M,Silver,Sweden
2855,Antwerp,Belgium,1920,Aquatics,Swimming,"VERNOT, George",CAN,Men,400m freestyle,M,Bronze,Canada
2856,Antwerp,Belgium,1920,Aquatics,Swimming,"ROSS, Norman",USA,Men,400m freestyle,M,Gold,United States
2857,Antwerp,Belgium,1920,Aquatics,Swimming,"LANGER, Ludy",USA,Men,400m freestyle,M,Silver,United States
2858,Antwerp,Belgium,1920,Aquatics,Swimming,"SCHROTH, Frances",USA,Women,400m freestyle,W,Bronze,United States
2859,Antwerp,Belgium,1920,Aquatics,Swimming,"BLEIBTREY, Ethelda",USA,Women,400m freestyle,W,Gold,United States
2860,Antwerp,Belgium,1920,Aquatics,Swimming,"WOODBRIDGE, Margaret",USA,Women,400m freestyle,W,Silver,United States
2861,Antwerp,Belgium,1920,Aquatics,Swimming,"BERG, Aina",SWE,Women,4x100m freestyle relay,W,Bronze,Sweden
2862,Antwerp,Belgium,1920,Aquatics,Swimming,"GYLLING, Jane",SWE,Women,4x100m freestyle relay,W,Bronze,Sweden
2863,Antwerp,Belgium,1920,Aquatics,Swimming,"MACHNOW, Emy",SWE,Women,4x100m freestyle relay,W,Bronze,Sweden
2864,Antwerp,Belgium,1920,Aquatics,Swimming,"NILSSON, Karin",SWE,Women,4x100m freestyle relay,W,Bronze,Sweden
2865,Antwerp,Belgium,1920,Aquatics,Swimming,"BLEIBTREY, Ethelda",USA,Women,4x100m freestyle relay,W,Gold,United States
2866,Antwerp,Belgium,1920,Aquatics,Swimming,"GUEST, Irene",USA,Women,4x100m freestyle relay,W,Gold,United States
2867,Antwerp,Belgium,1920,Aquatics,Swimming,"SCHROTH, Frances",USA,Women,4x100m freestyle relay,W,Gold,United States
2868,Antwerp,Belgium,1920,Aquatics,Swimming,"WOODBRIDGE, Margaret",USA,Women,4x100m freestyle relay,W,Gold,United States
2869,Antwerp,Belgium,1920,Aquatics,Swimming,"JAMES, Hilda",GBR,Women,4x100m freestyle relay,W,Silver,United Kingdom
2870,Antwerp,Belgium,1920,Aquatics,Swimming,"JEANS, Constance Mabel",GBR,Women,4x100m freestyle relay,W,Silver,United Kingdom
2871,Antwerp,Belgium,1920,Aquatics,Swimming,"MAC KENZIE, Grace",GBR,Women,4x100m freestyle relay,W,Silver,United Kingdom
2872,Antwerp,Belgium,1920,Aquatics,Swimming,"RADCLIFFE, Charlotte",GBR,Women,4x100m freestyle relay,W,Silver,United Kingdom
2873,Antwerp,Belgium,1920,Aquatics,Swimming,"ANNISON, Harold Edward",GBR,Men,4x200m freestyle relay,M,Bronze,United Kingdom
2874,Antwerp,Belgium,1920,Aquatics,Swimming,"PETER, Edward Percival",GBR,Men,4x200m freestyle relay,M,Bronze,United Kingdom
2875,Antwerp,Belgium,1920,Aquatics,Swimming,"SAVAGE, Leslie",GBR,Men,4x200m freestyle relay,M,Bronze,United Kingdom
2876,Antwerp,Belgium,1920,Aquatics,Swimming,"TAYLOR, Henry",GBR,Men,4x200m freestyle relay,M,Bronze,United Kingdom
2877,Antwerp,Belgium,1920,Aquatics,Swimming,"KAHANAMOKU, Duke Paoa",USA,Men,4x200m freestyle relay,M,Gold,United States
2878,Antwerp,Belgium,1920,Aquatics,Swimming,"KEALOHA, Pua Kela",USA,Men,4x200m freestyle relay,M,Gold,United States
2879,Antwerp,Belgium,1920,Aquatics,Swimming,"MCGILLIVRAY, Perry",USA,Men,4x200m freestyle relay,M,Gold,United States
2880,Antwerp,Belgium,1920,Aquatics,Swimming,"ROSS, Norman",USA,Men,4x200m freestyle relay,M,Gold,United States
2881,Antwerp,Belgium,1920,Aquatics,Swimming,"BEAUREPAIRE, Frank E.",AUS,Men,4x200m freestyle relay,M,Silver,Australia
2882,Antwerp,Belgium,1920,Aquatics,Swimming,"HAY, Henry",AUS,Men,4x200m freestyle relay,M,Silver,Australia
2883,Antwerp,Belgium,1920,Aquatics,Swimming,"HERALD, William",AUS,Men,4x200m freestyle relay,M,Silver,Australia
2884,Antwerp,Belgium,1920,Aquatics,Swimming,"STEDMAN, Ivan",AUS,Men,4x200m freestyle relay,M,Silver,Australia
2885,Antwerp,Belgium,1920,Aquatics,Water polo,"ANDERSSON, Erik",SWE,Men,water polo,M,Bronze,Sweden
2886,Antwerp,Belgium,1920,Aquatics,Water polo,"ANDERSSON, Robert T.",SWE,Men,water polo,M,Bronze,Sweden
2887,Antwerp,Belgium,1920,Aquatics,Water polo,"ANDERSSON, Vilhelm",SWE,Men,water polo,M,Bronze,Sweden
2888,Antwerp,Belgium,1920,Aquatics,Water polo,"BACKLUND, Nils",SWE,Men,water polo,M,Bronze,Sweden
2889,Antwerp,Belgium,1920,Aquatics,Water polo,"BERGQVIST, Erik",SWE,Men,water polo,M,Bronze,Sweden
2890,Antwerp,Belgium,1920,Aquatics,Water polo,"GUMPEL, Max",SWE,Men,water polo,M,Bronze,Sweden
2891,Antwerp,Belgium,1920,Aquatics,Water polo,"HANSSON, Pontus",SWE,Men,water polo,M,Bronze,Sweden
2892,Antwerp,Belgium,1920,Aquatics,Water polo,"JULIN, Harald S.A.",SWE,Men,water polo,M,Bronze,Sweden
2893,Antwerp,Belgium,1920,Aquatics,Water polo,"NAUMANN, Theodor",SWE,Men,water polo,M,Bronze,Sweden
2894,Antwerp,Belgium,1920,Aquatics,Water polo,"BUGBEE, Charles",GBR,Men,water polo,M,Gold,United Kingdom
2895,Antwerp,Belgium,1920,Aquatics,Water polo,"DEAN, William Henry",GBR,Men,water polo,M,Gold,United Kingdom
2896,Antwerp,Belgium,1920,Aquatics,Water polo,"JONES, Christopher",GBR,Men,water polo,M,Gold,United Kingdom
2897,Antwerp,Belgium,1920,Aquatics,Water polo,"PEACOCK, William",GBR,Men,water polo,M,Gold,United Kingdom
2898,Antwerp,Belgium,1920,Aquatics,Water polo,"PURCELL, Noel M.",GBR,Men,water polo,M,Gold,United Kingdom
2899,Antwerp,Belgium,1920,Aquatics,Water polo,"RADMILOVIC, Paul",GBR,Men,water polo,M,Gold,United Kingdom
2900,Antwerp,Belgium,1920,Aquatics,Water polo,"SMITH, Charles Sydney",GBR,Men,water polo,M,Gold,United Kingdom
2901,Antwerp,Belgium,1920,Aquatics,Water polo,"BAUWENS, René",BEL,Men,water polo,M,Silver,Belgium
2902,Antwerp,Belgium,1920,Aquatics,Water polo,"BLITZ, Gerard",BEL,Men,water polo,M,Silver,Belgium
2903,Antwerp,Belgium,1920,Aquatics,Water polo,"BLITZ, Maurice",BEL,Men,water polo,M,Silver,Belgium
2904,Antwerp,Belgium,1920,Aquatics,Water polo,"DEWIN, Pierre",BEL,Men,water polo,M,Silver,Belgium
2905,Antwerp,Belgium,1920,Aquatics,Water polo,"DURANT, Albert",BEL,Men,water polo,M,Silver,Belgium
2906,Antwerp,Belgium,1920,Aquatics,Water polo,"GAILLY, Paul",BEL,Men,water polo,M,Silver,Belgium
2907,Antwerp,Belgium,1920,Aquatics,Water polo,"NIJS, Pierre",BEL,Men,water polo,M,Silver,Belgium
2908,Antwerp,Belgium,1920,Aquatics,Water polo,"PLETINCX, Joseph",BEL,Men,water polo,M,Silver,Belgium
2909,Antwerp,Belgium,1920,Archery,Archery,"FLAMAND, Firmin",BEL,Men,fixed bird target large birds,M,Bronze,Belgium
2910,Antwerp,Belgium,1920,Archery,Archery,"CLOETENS, Edmond",BEL,Men,fixed bird target large birds,M,Gold,Belgium
2911,Antwerp,Belgium,1920,Archery,Archery,"VAN DE PERCK, Louis",BEL,Men,fixed bird target large birds,M,Silver,Belgium
2912,Antwerp,Belgium,1920,Archery,Archery,"CLOETENS, Edmond",BEL,Men,fixed bird target large birds teams,M,Gold,Belgium
2913,Antwerp,Belgium,1920,Archery,Archery,"FLAMAND, Firmin",BEL,Men,fixed bird target large birds teams,M,Gold,Belgium
2914,Antwerp,Belgium,1920,Archery,Archery,"HERMANS, Joseph",BEL,Men,fixed bird target large birds teams,M,Gold,Belgium
2915,Antwerp,Belgium,1920,Archery,Archery,"VAN DE PERCK, Louis",BEL,Men,fixed bird target large birds teams,M,Gold,Belgium
2916,Antwerp,Belgium,1920,Archery,Archery,"VAN DE VERRE, Auguste",BEL,Men,fixed bird target large birds teams,M,Gold,Belgium
2917,Antwerp,Belgium,1920,Archery,Archery,"VAN MOER, Edmond",BEL,Men,fixed bird target large birds teams,M,Gold,Belgium
2918,Antwerp,Belgium,1920,Archery,Archery,"CLOETENS, Edmond",BEL,Men,"fixed bird target small bird, teams",M,Gold,Belgium
2919,Antwerp,Belgium,1920,Archery,Archery,"FLAMAND, Firmin",BEL,Men,"fixed bird target small bird, teams",M,Gold,Belgium
2920,Antwerp,Belgium,1920,Archery,Archery,"HERMANS, Joseph",BEL,Men,"fixed bird target small bird, teams",M,Gold,Belgium
2921,Antwerp,Belgium,1920,Archery,Archery,"VAN DE PERCK, Louis",BEL,Men,"fixed bird target small bird, teams",M,Gold,Belgium
2922,Antwerp,Belgium,1920,Archery,Archery,"VAN DE VERRE, Auguste",BEL,Men,"fixed bird target small bird, teams",M,Gold,Belgium
2923,Antwerp,Belgium,1920,Archery,Archery,"VAN MOER, Edmond",BEL,Men,"fixed bird target small bird, teams",M,Gold,Belgium
2924,Antwerp,Belgium,1920,Archery,Archery,"HERMANS, Joseph",BEL,Men,fixed bird target small birds,M,Bronze,Belgium
2925,Antwerp,Belgium,1920,Archery,Archery,"VAN MOER, Edmond",BEL,Men,fixed bird target small birds,M,Gold,Belgium
2926,Antwerp,Belgium,1920,Archery,Archery,"VAN DE PERCK, Louis",BEL,Men,fixed bird target small birds,M,Silver,Belgium
2927,Antwerp,Belgium,1920,Archery,Archery,"BRULE, Julien Louis",FRA,Men,moving bird target 28m teams,M,Bronze,France
2928,Antwerp,Belgium,1920,Archery,Archery,"EPIN, Léon",FRA,Men,moving bird target 28m teams,M,Bronze,France
2929,Antwerp,Belgium,1920,Archery,Archery,"FAUVEL, Pascal",FRA,Men,moving bird target 28m teams,M,Bronze,France
2930,Antwerp,Belgium,1920,Archery,Archery,"GRISOT, EugÃ¨ne G.",FRA,Men,moving bird target 28m teams,M,Bronze,France
2931,Antwerp,Belgium,1920,Archery,Archery,"LEROY, Paul",FRA,Men,moving bird target 28m teams,M,Bronze,France
2932,Antwerp,Belgium,1920,Archery,Archery,"MABELLON, Artur",FRA,Men,moving bird target 28m teams,M,Bronze,France
2933,Antwerp,Belgium,1920,Archery,Archery,"QUENTIN, Léonce Gaston",FRA,Men,moving bird target 28m teams,M,Bronze,France
2934,Antwerp,Belgium,1920,Archery,Archery,"RICHEZ, Eugène",FRA,Men,moving bird target 28m teams,M,Bronze,France
2935,Antwerp,Belgium,1920,Archery,Archery,"DE BROUWER, Petrus Godefridus",NED,Men,moving bird target 28m teams,M,Gold,Netherlands
2936,Antwerp,Belgium,1920,Archery,Archery,"PACKBIERS, Jan Joseph",NED,Men,moving bird target 28m teams,M,Gold,Netherlands
2937,Antwerp,Belgium,1920,Archery,Archery,"THEEUWES, Adrianus Cornelis",NED,Men,moving bird target 28m teams,M,Gold,Netherlands
2938,Antwerp,Belgium,1920,Archery,Archery,"VAN BUSSELL, Hendrikus",NED,Men,moving bird target 28m teams,M,Gold,Netherlands
2939,Antwerp,Belgium,1920,Archery,Archery,"VAN GASTEL, Johannes Jacobus",NED,Men,moving bird target 28m teams,M,Gold,Netherlands
2940,Antwerp,Belgium,1920,Archery,Archery,"VAN GESTEL, Jan-Babtiest-Jozef",NED,Men,moving bird target 28m teams,M,Gold,Netherlands
2941,Antwerp,Belgium,1920,Archery,Archery,"VAN MERRIENBOER, Adrianus",NED,Men,moving bird target 28m teams,M,Gold,Netherlands
2942,Antwerp,Belgium,1920,Archery,Archery,"WILLEMS, Theodorus B.",NED,Men,moving bird target 28m teams,M,Gold,Netherlands
2943,Antwerp,Belgium,1920,Archery,Archery,"ALLAERT, Alphonse",BEL,Men,moving bird target 28m teams,M,Silver,Belgium
2944,Antwerp,Belgium,1920,Archery,Archery,"DE KNIBBER, Edmond",BEL,Men,moving bird target 28m teams,M,Silver,Belgium
2945,Antwerp,Belgium,1920,Archery,Archery,"DE MAYER, Jérome",BEL,Men,moving bird target 28m teams,M,Silver,Belgium
2946,Antwerp,Belgium,1920,Archery,Archery,"DELCON, Louis",BEL,Men,moving bird target 28m teams,M,Silver,Belgium
2947,Antwerp,Belgium,1920,Archery,Archery,"FIERENS, Louis",BEL,Men,moving bird target 28m teams,M,Silver,Belgium
2948,Antwerp,Belgium,1920,Archery,Archery,"VAN BEECK, Louis",BEL,Men,moving bird target 28m teams,M,Silver,Belgium
2949,Antwerp,Belgium,1920,Archery,Archery,"VAN INNIS, Hubert",BEL,Men,moving bird target 28m teams,M,Silver,Belgium
2950,Antwerp,Belgium,1920,Archery,Archery,"VAN THIELT, Pierre",BEL,Men,moving bird target 28m teams,M,Silver,Belgium
2951,Antwerp,Belgium,1920,Archery,Archery,"ALLAERT, Alphonse",BEL,Men,moving bird target 33m teams,M,Gold,Belgium
2952,Antwerp,Belgium,1920,Archery,Archery,"DE KNIBBER, Edmond",BEL,Men,moving bird target 33m teams,M,Gold,Belgium
2953,Antwerp,Belgium,1920,Archery,Archery,"DE MAYER, Jérome",BEL,Men,moving bird target 33m teams,M,Gold,Belgium
2954,Antwerp,Belgium,1920,Archery,Archery,"DELCON, Louis",BEL,Men,moving bird target 33m teams,M,Gold,Belgium
2955,Antwerp,Belgium,1920,Archery,Archery,"FIERENS, Louis",BEL,Men,moving bird target 33m teams,M,Gold,Belgium
2956,Antwerp,Belgium,1920,Archery,Archery,"VAN BEECK, Louis",BEL,Men,moving bird target 33m teams,M,Gold,Belgium
2957,Antwerp,Belgium,1920,Archery,Archery,"VAN INNIS, Hubert",BEL,Men,moving bird target 33m teams,M,Gold,Belgium
2958,Antwerp,Belgium,1920,Archery,Archery,"VAN THIELT, Pierre",BEL,Men,moving bird target 33m teams,M,Gold,Belgium
2959,Antwerp,Belgium,1920,Archery,Archery,"BRULE, Julien Louis",FRA,Men,moving bird target 33m teams,M,Silver,France
2960,Antwerp,Belgium,1920,Archery,Archery,"EPIN, Léon",FRA,Men,moving bird target 33m teams,M,Silver,France
2961,Antwerp,Belgium,1920,Archery,Archery,"FAUVEL, Pascal",FRA,Men,moving bird target 33m teams,M,Silver,France
2962,Antwerp,Belgium,1920,Archery,Archery,"GRISOT, EugÃ¨ne G.",FRA,Men,moving bird target 33m teams,M,Silver,France
2963,Antwerp,Belgium,1920,Archery,Archery,"LEROY, Paul",FRA,Men,moving bird target 33m teams,M,Silver,France
2964,Antwerp,Belgium,1920,Archery,Archery,"MABELLON, Artur",FRA,Men,moving bird target 33m teams,M,Silver,France
2965,Antwerp,Belgium,1920,Archery,Archery,"QUENTIN, Léonce Gaston",FRA,Men,moving bird target 33m teams,M,Silver,France
2966,Antwerp,Belgium,1920,Archery,Archery,"RICHEZ, Eugène",FRA,Men,moving bird target 33m teams,M,Silver,France
2967,Antwerp,Belgium,1920,Archery,Archery,"ALLAERT, Alphonse",BEL,Men,moving bird target 50m teams,M,Gold,Belgium
2968,Antwerp,Belgium,1920,Archery,Archery,"DE KNIBBER, Edmond",BEL,Men,moving bird target 50m teams,M,Gold,Belgium
2969,Antwerp,Belgium,1920,Archery,Archery,"DE MAYER, Jérome",BEL,Men,moving bird target 50m teams,M,Gold,Belgium
2970,Antwerp,Belgium,1920,Archery,Archery,"DELCON, Louis",BEL,Men,moving bird target 50m teams,M,Gold,Belgium
2971,Antwerp,Belgium,1920,Archery,Archery,"FIERENS, Louis",BEL,Men,moving bird target 50m teams,M,Gold,Belgium
2972,Antwerp,Belgium,1920,Archery,Archery,"VAN BEECK, Louis",BEL,Men,moving bird target 50m teams,M,Gold,Belgium
2973,Antwerp,Belgium,1920,Archery,Archery,"VAN INNIS, Hubert",BEL,Men,moving bird target 50m teams,M,Gold,Belgium
2974,Antwerp,Belgium,1920,Archery,Archery,"VAN THIELT, Pierre",BEL,Men,moving bird target 50m teams,M,Gold,Belgium
2975,Antwerp,Belgium,1920,Archery,Archery,"BRULE, Julien Louis",FRA,Men,moving bird target 50m teams,M,Silver,France
2976,Antwerp,Belgium,1920,Archery,Archery,"EPIN, Léon",FRA,Men,moving bird target 50m teams,M,Silver,France
2977,Antwerp,Belgium,1920,Archery,Archery,"FAUVEL, Pascal",FRA,Men,moving bird target 50m teams,M,Silver,France
